grade_id,student_id,course_id,grade,grade_date,exam_type
2857,941,20,3.8,2024-10-30,зачет
2858,5888,46,4.4,2024-12-11,зачет
2859,2667,27,2.3,2024-10-03,экзамен
2860,9973,14,2.6,2025-06-09,зачет
2861,6661,48,3.0,2024-10-16,экзамен
2862,6547,21,4.2,2024-10-18,зачет
2863,5703,33,3.3,2024-12-01,курсовая
2864,1740,9,2.8,2025-04-11,экзамен
2865,1897,26,3.8,2025-04-05,экзамен
2866,8898,46,4.5,2025-03-27,курсовая
2867,1121,38,2.8,2024-09-21,экзамен
2868,3572,10,3.9,2025-04-09,курсовая
2869,5448,39,2.5,2025-06-11,курсовая
2870,7521,28,3.2,2025-02-03,курсовая
2871,6030,7,4.9,2024-10-15,зачет
2872,5436,26,2.8,2024-12-16,зачет
2873,8591,38,3.8,2024-10-23,зачет
2874,9553,12,2.9,2024-11-05,экзамен
2875,9649,40,3.4,2024-11-20,курсовая
2876,8764,19,4.9,2025-05-05,курсовая
2877,9638,16,2.9,2025-04-29,курсовая
2878,9027,47,4.3,2024-11-07,зачет
2879,16,6,2.1,2025-02-07,зачет
2880,588,34,3.9,2025-05-16,курсовая
2881,824,9,4.0,2024-11-02,зачет
2882,2230,1,4.9,2025-06-15,экзамен
2883,8736,37,3.9,2024-09-09,курсовая
2884,3162,45,4.4,2024-10-27,экзамен
2885,8269,26,3.5,2025-02-03,зачет
2886,861,30,4.9,2025-01-06,курсовая
2887,8373,34,3.0,2025-02-02,экзамен
2888,344,35,4.9,2024-12-15,экзамен
2889,3416,41,4.4,2024-09-27,зачет
2890,7749,45,2.2,2024-11-09,зачет
2891,2379,2,3.5,2025-03-01,курсовая
2892,2293,36,2.7,2024-09-21,зачет
2893,5210,17,4.1,2024-09-18,экзамен
2894,2426,17,3.3,2025-05-20,курсовая
2895,1731,36,2.4,2024-10-31,экзамен
2896,3713,32,2.4,2025-02-14,экзамен
2897,6028,48,4.3,2024-10-09,курсовая
2898,8469,28,4.3,2024-10-02,зачет
2899,302,6,4.3,2024-10-30,зачет
2900,7029,34,3.5,2025-02-06,экзамен
2901,3000,14,2.3,2025-06-23,экзамен
2902,1870,29,4.2,2025-01-23,экзамен
2903,5479,6,4.0,2024-11-14,зачет
2904,5236,19,4.8,2025-03-23,курсовая
2905,5922,35,2.4,2024-09-08,экзамен
2906,5048,25,4.1,2025-01-12,зачет
2907,313,26,4.1,2024-11-20,курсовая
2908,6520,24,2.3,2025-05-14,курсовая
2909,47,2,2.3,2024-09-19,зачет
2910,8022,42,4.0,2025-05-20,зачет
2911,8138,39,2.0,2025-03-08,экзамен
2912,5650,20,4.1,2025-04-04,экзамен
2913,6591,29,3.3,2025-04-10,экзамен
2914,8212,32,2.2,2025-06-25,экзамен
2915,664,31,3.9,2024-12-27,экзамен
2916,5040,44,2.9,2025-06-21,экзамен
2917,352,15,2.5,2024-12-13,экзамен
2918,7430,31,3.0,2025-03-06,курсовая
2919,7063,10,5.0,2024-12-04,курсовая
2920,3455,43,4.3,2025-06-23,курсовая
2921,3373,39,2.2,2024-09-23,зачет
2922,5696,43,4.5,2025-02-01,зачет
2923,271,29,2.7,2025-04-23,зачет
2924,2687,5,4.9,2025-03-16,курсовая
2925,8893,1,3.3,2024-10-27,зачет
2926,7311,2,3.2,2025-02-27,зачет
2927,6682,23,4.9,2025-04-23,курсовая
2928,8342,8,2.6,2025-06-07,курсовая
2929,4069,11,4.3,2025-02-25,экзамен
2930,9465,14,3.6,2024-11-10,зачет
2931,8436,8,2.6,2024-10-25,зачет
2932,9698,44,4.0,2024-12-27,курсовая
2933,8714,13,4.8,2025-04-13,зачет
2934,567,7,4.3,2024-10-13,экзамен
2935,6412,6,4.8,2024-12-16,экзамен
2936,7827,6,4.4,2025-03-21,экзамен
2937,3840,20,2.4,2024-09-19,курсовая
2938,6537,22,3.6,2024-09-21,зачет
2939,3892,11,2.9,2025-03-14,экзамен
2940,6508,2,2.5,2025-05-31,зачет
2941,492,19,4.4,2024-12-31,курсовая
2942,2975,4,2.4,2025-02-03,экзамен
2943,4469,41,2.6,2024-10-20,курсовая
2944,6852,20,3.3,2025-03-08,курсовая
2945,5161,47,4.0,2025-05-18,курсовая
2946,2503,5,3.5,2025-02-20,экзамен
2947,2789,32,2.5,2025-02-08,курсовая
2948,1435,47,2.7,2024-10-11,экзамен
2949,5175,36,4.8,2025-03-12,экзамен
2950,1200,36,3.2,2025-05-16,курсовая
2951,4889,17,2.1,2025-04-19,зачет
2952,6640,10,4.4,2025-06-03,курсовая
2953,2520,11,2.8,2025-05-09,зачет
2954,6265,39,4.8,2025-06-19,экзамен
2955,6789,34,3.1,2025-01-31,курсовая
2956,8701,29,3.1,2025-01-14,экзамен
2957,7153,34,3.7,2024-10-13,курсовая
2958,3370,27,4.9,2024-09-23,зачет
2959,8674,32,4.3,2025-06-11,курсовая
2960,2643,37,3.7,2024-09-07,зачет
2961,5387,5,2.5,2025-05-15,зачет
2962,7382,16,3.4,2024-11-18,зачет
2963,806,25,4.2,2025-04-10,зачет
2964,986,24,2.4,2024-10-16,зачет
2965,1809,27,2.4,2024-12-22,зачет
2966,6945,30,3.1,2025-04-26,зачет
2967,7029,33,4.6,2025-03-01,экзамен
2968,931,31,3.2,2025-06-17,зачет
2969,4144,11,4.6,2025-01-28,экзамен
2970,463,9,2.5,2025-06-09,зачет
2971,7724,20,4.7,2024-12-31,зачет
2972,170,30,4.3,2025-05-15,зачет
2973,3673,36,4.1,2025-04-21,курсовая
2974,8779,16,3.4,2025-01-25,экзамен
2975,7939,1,3.1,2024-10-16,зачет
2976,3783,4,3.4,2025-06-25,зачет
2977,8011,23,2.9,2025-02-20,экзамен
2978,2985,25,2.5,2024-09-14,зачет
2979,8481,24,4.3,2024-10-24,зачет
2980,1204,19,4.5,2025-03-23,экзамен
2981,8184,11,3.2,2024-11-29,курсовая
2982,1763,4,4.3,2024-10-24,экзамен
2983,8404,42,3.3,2025-05-23,экзамен
2984,1754,48,2.8,2025-05-29,экзамен
2985,9729,15,4.6,2025-01-14,курсовая
2986,9183,18,3.3,2025-04-10,зачет
2987,4852,42,5.0,2025-04-20,курсовая
2988,8407,19,3.7,2025-01-02,экзамен
2989,9144,1,2.5,2024-12-14,экзамен
2990,7645,46,3.2,2025-06-18,зачет
2991,1491,48,2.0,2024-11-10,курсовая
2992,619,33,3.3,2025-06-17,курсовая
2993,3170,13,3.0,2025-06-26,экзамен
2994,8657,34,3.5,2025-01-30,зачет
2995,1198,38,3.1,2024-09-12,экзамен
2996,2690,29,3.4,2025-04-04,зачет
2997,6496,15,4.7,2025-03-29,зачет
2998,3267,40,4.6,2025-05-09,курсовая
2999,8882,5,3.3,2024-09-20,курсовая
3000,5332,2,4.8,2025-05-27,экзамен
3001,440,46,2.8,2025-03-24,зачет
3002,5995,21,3.5,2025-06-08,экзамен
3003,8044,47,3.3,2025-06-02,курсовая
3004,5066,20,4.3,2025-01-06,зачет
3005,127,13,3.3,2024-09-14,экзамен
3006,9681,21,5.0,2025-05-20,зачет
3007,2553,13,2.7,2025-06-11,курсовая
3008,6411,42,3.5,2025-04-02,экзамен
3009,518,1,3.1,2025-06-09,зачет
3010,9283,8,2.6,2025-02-10,экзамен
3011,7861,49,3.8,2025-06-13,курсовая
3012,5504,36,4.6,2025-02-26,зачет
3013,1130,36,3.8,2024-11-26,экзамен
3014,330,31,3.1,2025-06-03,зачет
3015,9402,36,2.7,2025-05-06,зачет
3016,6132,22,2.9,2024-09-21,экзамен
3017,817,24,4.5,2025-05-26,зачет
3018,966,31,4.5,2025-02-10,зачет
3019,1447,12,4.4,2025-05-03,курсовая
3020,384,21,3.2,2024-11-21,курсовая
3021,6424,4,2.0,2025-05-15,зачет
3022,5313,41,2.5,2025-04-16,курсовая
3023,4398,29,3.7,2025-01-04,экзамен
3024,8386,33,3.0,2024-09-08,экзамен
3025,8738,22,3.5,2025-02-03,курсовая
3026,2751,42,4.8,2025-05-22,экзамен
3027,8130,45,2.5,2024-11-17,экзамен
3028,1788,43,3.6,2025-04-19,зачет
3029,6541,10,4.9,2025-04-04,зачет
3030,727,40,4.5,2025-02-21,экзамен
3031,3079,32,4.6,2024-10-07,курсовая
3032,1561,5,3.8,2025-05-13,зачет
3033,9847,7,4.6,2024-09-10,курсовая
3034,8024,16,2.3,2024-10-08,курсовая
3035,6168,39,4.0,2025-06-14,зачет
3036,9157,17,2.6,2025-04-25,курсовая
3037,6455,26,4.2,2025-06-13,экзамен
3038,4052,6,2.7,2024-12-15,курсовая
3039,6374,48,4.3,2025-06-11,зачет
3040,5173,22,3.8,2025-06-08,зачет
3041,4773,47,4.1,2024-11-12,зачет
3042,3844,17,2.7,2025-04-15,экзамен
3043,2391,28,4.8,2025-03-29,зачет
3044,7759,21,4.2,2025-06-16,курсовая
3045,4532,12,4.4,2024-10-06,зачет
3046,7227,16,4.9,2025-06-21,курсовая
3047,1089,36,4.3,2025-03-22,экзамен
3048,5918,42,3.7,2024-12-13,зачет
3049,1283,38,4.8,2024-11-19,зачет
3050,9965,43,2.9,2024-12-13,зачет
3051,969,2,3.3,2025-02-13,зачет
3052,8212,31,3.3,2025-02-04,зачет
3053,1265,6,4.8,2025-06-18,зачет
3054,2664,3,4.9,2025-01-24,курсовая
3055,6419,11,4.6,2025-01-23,экзамен
3056,4805,19,3.9,2024-12-27,курсовая
3057,3827,8,3.4,2024-12-04,экзамен
3058,8970,18,2.1,2024-12-11,курсовая
3059,7620,31,3.5,2024-09-23,курсовая
3060,2246,31,2.6,2024-11-22,зачет
3061,1865,8,4.7,2024-12-24,курсовая
3062,7110,2,4.4,2025-04-04,курсовая
3063,9755,15,3.2,2024-11-11,зачет
3064,6301,4,2.3,2025-02-03,экзамен
3065,4946,47,4.0,2024-12-08,зачет
3066,5298,10,3.7,2024-12-02,курсовая
3067,9052,37,2.8,2025-05-11,курсовая
3068,9324,16,4.5,2025-06-19,зачет
3069,3813,33,3.7,2024-12-12,курсовая
3070,6562,32,2.8,2024-11-29,курсовая
3071,5138,10,3.4,2024-09-09,зачет
3072,9590,44,5.0,2024-10-02,зачет
3073,7588,21,3.7,2025-03-30,экзамен
3074,1103,13,3.9,2024-10-30,зачет
3075,7536,6,4.8,2024-10-10,курсовая
3076,7813,4,2.4,2025-05-07,курсовая
3077,1339,14,4.8,2025-06-11,зачет
3078,1395,45,3.9,2025-01-12,экзамен
3079,3817,19,4.3,2025-06-15,экзамен
3080,6730,4,3.8,2025-04-06,экзамен
3081,1495,42,4.1,2025-01-28,зачет
3082,4802,39,3.5,2024-11-20,курсовая
3083,9624,27,3.2,2024-09-23,зачет
3084,7736,49,4.1,2025-05-29,курсовая
3085,6180,11,4.7,2025-03-20,курсовая
3086,4993,25,2.3,2024-09-06,зачет
3087,1336,12,4.8,2024-12-01,курсовая
3088,6014,11,2.8,2025-06-26,экзамен
3089,9673,34,2.3,2024-12-21,зачет
3090,9559,44,3.9,2025-05-18,курсовая
3091,5815,9,2.3,2024-10-28,экзамен
3092,8076,49,3.3,2024-10-22,зачет
3093,3682,17,4.5,2025-01-28,зачет
3094,990,2,2.1,2025-01-21,зачет
3095,1976,39,3.8,2024-12-15,экзамен
3096,6441,44,3.3,2025-02-02,экзамен
3097,6928,13,4.9,2025-06-25,курсовая
3098,7987,7,4.3,2025-03-06,экзамен
3099,7599,22,4.1,2025-06-12,курсовая
3100,4006,32,2.5,2025-03-01,экзамен
3101,3003,38,4.8,2024-09-27,зачет
3102,8194,7,2.2,2025-04-17,экзамен
3103,6888,39,2.5,2024-11-27,курсовая
3104,3256,33,3.7,2025-06-02,зачет
3105,1191,7,4.7,2025-03-16,экзамен
3106,752,49,3.4,2025-03-23,зачет
3107,7487,39,3.3,2025-06-01,экзамен
3108,2027,10,4.9,2025-01-09,зачет
3109,9758,49,3.9,2024-11-07,экзамен
3110,7812,33,2.2,2025-01-29,экзамен
3111,8996,19,4.9,2025-05-07,экзамен
3112,9803,46,4.3,2025-05-22,курсовая
3113,6018,42,2.2,2024-12-05,зачет
3114,6492,25,3.5,2024-09-26,экзамен
3115,1790,9,2.1,2024-11-10,зачет
3116,7186,41,4.1,2025-01-15,курсовая
3117,6588,48,4.7,2024-10-14,зачет
3118,9088,49,4.7,2025-05-25,зачет
3119,843,37,2.8,2025-03-15,экзамен
3120,6327,10,4.1,2024-10-22,зачет
3121,8467,29,3.6,2025-06-18,зачет
3122,5666,7,2.5,2024-12-29,курсовая
3123,2564,41,4.6,2024-09-24,экзамен
3124,885,18,4.3,2024-11-16,экзамен
3125,5845,11,4.0,2024-12-09,курсовая
3126,7952,46,3.4,2024-10-02,курсовая
3127,1929,5,2.8,2025-03-19,зачет
3128,950,33,3.5,2025-02-04,экзамен
3129,30,21,4.8,2025-06-23,экзамен
3130,2423,11,4.2,2025-05-17,экзамен
3131,9100,16,4.5,2025-03-23,зачет
3132,2929,37,4.8,2024-10-07,экзамен
3133,466,26,4.5,2024-12-24,зачет
3134,7143,27,3.6,2024-12-01,зачет
3135,7868,46,4.4,2024-11-12,курсовая
3136,9254,7,4.4,2024-10-13,экзамен
3137,6505,25,2.4,2024-12-22,экзамен
3138,7218,10,2.3,2025-03-05,зачет
3139,3956,27,2.8,2025-02-11,экзамен
3140,5790,23,2.7,2025-06-26,курсовая
3141,6653,6,3.8,2024-12-25,зачет
3142,8950,26,4.2,2025-05-12,экзамен
3143,1599,1,4.0,2025-02-05,зачет
3144,6032,26,4.4,2024-09-18,курсовая
3145,1688,49,3.3,2024-12-08,экзамен
3146,6803,2,2.5,2025-02-01,курсовая
3147,2602,33,3.6,2025-04-17,экзамен
3148,1062,24,2.1,2025-03-02,курсовая
3149,357,27,4.1,2025-02-20,курсовая
3150,6420,29,3.8,2025-05-08,экзамен
3151,4386,26,3.7,2024-10-02,зачет
3152,4981,37,3.6,2024-11-12,курсовая
3153,4492,25,2.0,2024-09-12,зачет
3154,9264,17,2.8,2024-12-10,экзамен
3155,7410,33,2.0,2024-10-01,зачет
3156,5118,22,2.9,2025-06-01,экзамен
3157,4819,18,4.0,2025-01-14,экзамен
3158,7781,37,3.1,2025-01-20,зачет
3159,6479,29,4.5,2025-04-19,экзамен
3160,6672,48,2.3,2024-12-07,экзамен
3161,2887,11,3.8,2025-04-10,экзамен
3162,3044,2,3.1,2025-01-22,курсовая
3163,1918,11,4.9,2025-06-20,курсовая
3164,6466,37,2.1,2025-04-28,экзамен
3165,3272,38,4.4,2025-03-19,экзамен
3166,6565,30,4.6,2025-04-21,зачет
3167,8362,22,2.0,2025-05-04,курсовая
3168,9227,31,2.5,2025-04-28,зачет
3169,7907,31,2.1,2025-05-07,курсовая
3170,5596,3,2.2,2025-03-06,курсовая
3171,3783,8,3.6,2025-04-01,курсовая
3172,1042,27,2.1,2025-02-25,курсовая
3173,5771,35,3.5,2025-03-23,курсовая
3174,6613,49,4.7,2025-01-03,курсовая
3175,3151,9,4.6,2025-06-28,курсовая
3176,4090,1,2.8,2025-02-05,экзамен
3177,567,4,4.9,2025-01-25,экзамен
3178,6167,1,2.2,2024-12-26,курсовая
3179,5910,19,3.4,2025-01-18,экзамен
3180,9106,10,4.6,2025-05-13,зачет
3181,8182,23,2.6,2025-02-26,экзамен
3182,1790,4,3.5,2025-05-22,экзамен
3183,5659,1,2.1,2025-04-17,курсовая
3184,4188,5,2.9,2025-01-12,курсовая
3185,927,41,4.8,2025-01-02,экзамен
3186,9423,19,4.4,2025-01-10,зачет
3187,9673,34,3.9,2025-04-05,курсовая
3188,3152,24,2.5,2025-01-13,экзамен
3189,9767,14,4.1,2025-06-15,экзамен
3190,4579,47,4.4,2024-12-13,зачет
3191,4454,41,4.2,2025-06-20,экзамен
3192,6687,36,4.8,2024-12-06,зачет
3193,1419,45,3.7,2024-12-11,зачет
3194,2993,21,2.4,2024-10-15,курсовая
3195,890,35,3.5,2025-05-06,курсовая
3196,6472,27,4.0,2024-12-04,курсовая
3197,8963,1,2.2,2025-01-03,зачет
3198,3175,38,4.8,2025-04-15,курсовая
3199,2860,31,4.4,2025-05-05,зачет
3200,9827,15,2.9,2024-10-02,экзамен
3201,2990,36,4.4,2024-11-18,экзамен
3202,8030,38,2.8,2025-06-20,экзамен
3203,6365,46,2.2,2025-05-31,курсовая
3204,5813,33,3.5,2025-06-04,экзамен
3205,941,29,3.9,2025-05-06,курсовая
3206,9157,17,2.3,2025-04-13,зачет
3207,7534,13,2.0,2025-06-23,курсовая
3208,8229,18,2.6,2025-01-12,экзамен
3209,5196,22,4.6,2025-04-23,зачет
3210,2522,2,2.5,2025-05-18,зачет
3211,1009,21,5.0,2025-01-22,курсовая
3212,7744,3,4.2,2025-02-19,экзамен
3213,7172,42,3.7,2025-04-07,зачет
3214,6316,3,2.6,2024-10-13,курсовая
3215,7947,16,3.5,2024-12-05,экзамен
3216,3152,28,4.5,2024-11-17,зачет
3217,9587,17,3.8,2025-02-23,экзамен
3218,4412,20,3.3,2025-03-17,курсовая
3219,9599,34,3.8,2024-09-03,курсовая
3220,1200,36,4.2,2025-01-23,экзамен
3221,2413,4,3.9,2025-02-25,экзамен
3222,3833,41,2.2,2025-05-24,зачет
3223,7179,40,2.2,2024-09-23,курсовая
3224,8130,47,3.2,2025-06-27,экзамен
3225,7898,30,4.5,2025-03-17,экзамен
3226,908,41,2.4,2025-04-10,экзамен
3227,4949,19,2.1,2024-10-15,экзамен
3228,2806,37,2.5,2024-09-16,зачет
3229,285,35,2.6,2024-12-11,курсовая
3230,9104,21,4.5,2024-09-27,экзамен
3231,324,36,2.3,2025-05-18,курсовая
3232,2051,19,2.7,2025-01-09,курсовая
3233,4291,48,4.3,2025-03-31,экзамен
3234,4180,48,4.0,2024-10-09,экзамен
3235,8569,39,2.5,2025-05-23,курсовая
3236,912,42,4.5,2025-04-15,зачет
3237,1331,2,3.8,2025-03-11,экзамен
3238,2407,35,3.6,2024-10-29,курсовая
3239,7854,42,3.6,2025-03-17,экзамен
3240,7696,48,2.6,2025-02-02,экзамен
3241,683,16,2.4,2024-11-18,зачет
3242,3912,19,3.4,2024-09-18,курсовая
3243,6678,41,4.7,2025-06-26,курсовая
3244,242,22,4.8,2024-11-29,курсовая
3245,7660,5,3.3,2025-06-27,курсовая
3246,2656,34,3.4,2025-01-08,курсовая
3247,581,1,4.7,2025-05-21,курсовая
3248,8798,13,2.4,2024-12-04,зачет
3249,4140,28,3.9,2025-03-02,курсовая
3250,1103,13,4.7,2024-11-17,экзамен
3251,5421,28,4.8,2025-05-30,зачет
3252,3802,32,4.6,2024-12-03,экзамен
3253,7687,6,3.9,2024-12-16,курсовая
3254,4215,16,4.0,2025-05-15,курсовая
3255,5652,15,2.4,2025-05-29,курсовая
3256,9700,4,2.8,2024-10-13,зачет
3257,693,23,3.1,2024-09-20,экзамен
3258,9230,32,3.5,2024-12-26,курсовая
3259,6115,19,4.7,2024-09-06,зачет
3260,160,43,3.6,2025-06-03,курсовая
3261,2575,43,4.4,2024-10-01,курсовая
3262,7405,35,5.0,2024-12-21,экзамен
3263,8694,44,3.4,2025-02-17,курсовая
3264,8881,42,2.7,2024-09-12,зачет
3265,5736,40,4.5,2024-11-07,курсовая
3266,9953,19,2.9,2024-11-07,зачет
3267,6648,27,2.0,2025-03-16,курсовая
3268,7485,1,2.4,2024-12-16,курсовая
3269,5725,46,3.5,2025-04-22,зачет
3270,8243,17,3.0,2024-10-06,зачет
3271,8500,11,2.4,2025-04-23,курсовая
3272,6223,3,2.4,2025-05-07,экзамен
3273,7851,31,2.2,2025-01-01,курсовая
3274,1868,3,4.5,2025-02-28,экзамен
3275,1991,20,2.5,2025-05-08,зачет
3276,8642,3,4.6,2025-01-04,курсовая
3277,7986,30,4.3,2025-06-03,зачет
3278,4814,13,3.7,2025-03-21,зачет
3279,3396,29,3.3,2025-02-15,экзамен
3280,1470,14,3.0,2025-04-27,курсовая
3281,1225,34,2.9,2025-06-06,зачет
3282,1920,10,3.8,2024-12-29,курсовая
3283,8212,35,3.9,2025-01-13,экзамен
3284,4698,10,2.3,2024-12-27,зачет
3285,6359,13,4.5,2024-10-18,зачет
3286,3050,2,4.2,2025-06-10,экзамен
3287,7079,11,4.6,2024-12-02,экзамен
3288,4588,46,4.9,2025-03-26,курсовая
3289,4966,35,4.9,2025-04-02,экзамен
3290,2720,4,4.6,2024-12-03,зачет
3291,7741,5,3.8,2024-12-06,экзамен
3292,1048,1,4.1,2024-11-15,зачет
3293,5004,17,4.7,2025-01-31,зачет
3294,9658,34,4.3,2024-10-25,экзамен
3295,7970,9,2.6,2024-10-30,зачет
3296,8851,26,3.7,2025-01-05,курсовая
3297,3429,41,4.2,2024-12-24,экзамен
3298,3509,13,4.0,2025-04-01,зачет
3299,6093,46,2.7,2025-04-29,экзамен
3300,3816,2,4.7,2025-02-19,экзамен
3301,6813,27,3.8,2025-01-14,курсовая
3302,2236,40,2.6,2025-05-31,экзамен
3303,3700,29,3.1,2025-04-26,зачет
3304,6970,35,3.5,2024-09-01,курсовая
3305,8265,29,3.4,2025-02-28,зачет
3306,2666,30,2.9,2024-12-16,экзамен
3307,9336,13,4.6,2025-03-25,зачет
3308,8351,41,3.6,2024-09-21,курсовая
3309,4617,5,3.4,2024-12-12,экзамен
3310,1854,49,3.1,2025-04-19,курсовая
3311,7075,38,3.2,2025-02-10,зачет
3312,5999,24,4.2,2024-12-07,зачет
3313,2737,28,2.8,2024-10-06,курсовая
3314,3423,7,3.5,2025-01-31,зачет
3315,9990,28,2.9,2024-10-22,зачет
3316,6265,39,2.8,2025-02-07,курсовая
3317,5184,36,3.3,2024-11-22,экзамен
3318,8593,5,3.8,2025-02-26,курсовая
3319,5071,46,3.0,2025-06-28,экзамен
3320,3189,27,3.7,2025-06-13,зачет
3321,86,9,4.8,2025-05-19,курсовая
3322,511,37,2.3,2024-10-03,экзамен
3323,8967,20,2.5,2024-12-09,зачет
3324,3206,45,3.6,2025-02-14,курсовая
3325,295,46,2.1,2024-12-01,экзамен
3326,497,18,4.9,2024-11-07,зачет
3327,5767,11,4.7,2025-04-05,зачет
3328,7140,35,2.4,2024-11-08,курсовая
3329,808,6,3.6,2025-03-24,экзамен
3330,9686,44,4.7,2025-01-04,экзамен
3331,4104,48,4.8,2025-06-02,курсовая
3332,7180,42,2.8,2025-05-14,курсовая
3333,1006,25,3.2,2025-01-31,курсовая
3334,5604,45,2.1,2025-04-26,курсовая
