attendance_id,student_id,schedule_id,status,attendance_date,check_time,notes
36440,170,1584,2025-02-03,present,10:04:16,
36441,3123,1584,2025-02-03,present,10:25:17,
36442,2000,1584,2025-02-03,present,0:36:42,
36443,5132,1584,2025-02-03,present,13:17:47,
36444,903,1584,2025-02-03,present,10:43:18,
36445,4444,1584,2025-02-03,present,12:39:39,
36446,7979,1584,2025-02-03,present,19:59:19,
36447,7287,1584,2025-02-03,absent,,
36448,810,1584,2025-02-03,present,9:33:23,
36449,9515,1584,2025-02-03,excused,,Умирать передо премьера направо постоянный тюрьма.
36450,527,1584,2025-02-03,present,3:41:15,
36451,7028,1675,2025-01-03,present,22:25:35,
36452,2481,1675,2025-01-03,absent,,
36453,407,1675,2025-01-03,present,7:15:20,
36454,1078,1675,2025-01-03,present,0:00:33,
36455,3908,1675,2025-01-03,present,6:21:25,
36456,7287,1675,2025-01-03,excused,,Ведь через июнь левый порог лапа госпожа.
36457,2143,1675,2025-01-03,present,21:05:07,
36458,629,1675,2025-01-03,present,11:02:57,
36459,1658,1675,2025-01-03,absent,,
36460,9510,1675,2025-01-03,present,17:10:22,
36461,2000,1675,2025-01-03,absent,,
36462,980,1675,2025-01-03,present,3:55:26,
36463,5552,1675,2025-01-03,present,11:05:56,
36464,5120,1675,2025-01-03,absent,,
36465,3338,1675,2025-01-03,present,2:31:37,
36466,498,1675,2025-01-03,present,20:44:08,
36467,6474,1675,2025-01-03,present,13:33:12,
36468,287,1675,2025-01-03,present,17:30:18,
36469,8310,1675,2025-01-03,present,7:02:59,
36470,3778,1675,2025-01-03,present,1:43:27,
36471,4637,1675,2025-01-03,present,12:06:54,
36472,1930,1675,2025-01-03,late,14:50:26,
36473,43,1675,2025-01-03,present,12:20:23,
36474,1199,1675,2025-01-03,absent,,
36475,6023,1675,2025-01-03,present,14:35:45,
36476,9155,1675,2025-01-03,present,18:47:03,
36477,6122,1675,2025-01-03,absent,,
36478,6012,1675,2025-01-03,present,11:07:11,
36479,9515,1675,2025-01-03,present,15:45:04,
36480,6570,1675,2025-01-03,excused,,Приятель голубчик перебивать аллея.
36481,5132,1873,2024-10-07,present,18:07:37,
36482,1936,1873,2024-10-07,present,12:11:50,
36483,7986,1873,2024-10-07,present,19:50:10,
36484,270,1873,2024-10-07,excused,,Тюрьма зеленый появление.
36485,8523,1873,2024-10-07,present,9:00:59,
36486,2389,1873,2024-10-07,absent,,
36487,8511,1873,2024-10-07,absent,,
36488,9352,1873,2024-10-07,present,16:12:04,
36489,8518,1873,2024-10-07,late,20:03:08,
36490,8460,1873,2024-10-07,absent,,
36491,7442,1873,2024-10-07,present,14:42:49,
36492,9972,1873,2024-10-07,present,10:12:18,
36493,6838,1873,2024-10-07,present,11:00:38,
36494,7610,1873,2024-10-07,absent,,
36495,4366,1873,2024-10-07,present,5:08:16,
36496,2609,1873,2024-10-07,present,2:05:34,
36497,1139,1873,2024-10-07,present,17:17:10,
36498,3517,1873,2024-10-07,present,8:57:42,
36499,1533,1873,2024-10-07,present,11:30:32,
36500,6511,1873,2024-10-07,present,23:41:22,
36501,4855,1873,2024-10-07,late,15:10:37,
36502,5955,1873,2024-10-07,present,13:27:38,
36503,4758,1873,2024-10-07,present,18:00:04,
36504,3223,1873,2024-10-07,present,10:48:29,
36505,1078,1873,2024-10-07,absent,,
36506,2000,1873,2024-10-07,present,2:36:29,
36507,1199,1873,2024-10-07,late,3:15:28,
36508,9789,1873,2024-10-07,present,17:39:09,
36509,3965,1873,2024-10-07,present,4:56:41,
36510,6012,1873,2024-10-07,absent,,
36511,7986,1946,2024-12-02,absent,,
36512,403,1946,2024-12-02,present,4:24:53,
36513,9525,1946,2024-12-02,late,10:06:10,
36514,8203,1946,2024-12-02,present,15:49:48,
36515,7610,1946,2024-12-02,present,15:52:43,
36516,9669,1946,2024-12-02,present,1:52:07,
36517,9694,1946,2024-12-02,present,17:33:45,
36518,861,1946,2024-12-02,absent,,
36519,1329,1946,2024-12-02,present,6:10:36,
36520,7885,1946,2024-12-02,present,7:57:40,
36521,3580,1946,2024-12-02,present,13:14:50,
36522,3152,1946,2024-12-02,absent,,
36523,8899,1946,2024-12-02,present,14:36:59,
36524,4657,1946,2024-12-02,present,18:02:08,
36525,7552,1946,2024-12-02,absent,,
36526,3830,1946,2024-12-02,absent,,
36527,5995,1946,2024-12-02,present,22:18:38,
36528,2389,1946,2024-12-02,present,13:20:54,
36529,6685,1946,2024-12-02,present,10:20:30,
36530,4637,1946,2024-12-02,present,6:12:12,
36531,8045,1946,2024-12-02,present,3:22:31,
36532,2481,1946,2024-12-02,present,10:17:19,
36533,8238,1946,2024-12-02,present,23:31:30,
36534,9931,1946,2024-12-02,present,10:04:46,
36535,5791,1946,2024-12-02,present,9:48:40,
36536,1658,1946,2024-12-02,present,20:41:48,
36537,1511,1946,2024-12-02,absent,,
36538,9515,1946,2024-12-02,excused,,Пламя за пища манера выгнать функция отдел.
36539,3970,1946,2024-12-02,absent,,
36540,3123,1946,2024-12-02,absent,,
36541,1416,69,2025-05-19,present,22:16:09,
36542,3131,69,2025-05-19,present,6:31:37,
36543,7403,69,2025-05-19,present,3:37:44,
36544,7688,69,2025-05-19,absent,,
36545,8096,69,2025-05-19,present,22:42:19,
36546,8785,69,2025-05-19,late,15:47:29,
36547,8901,69,2025-05-19,absent,,
36548,4899,69,2025-05-19,present,1:13:02,
36549,7154,69,2025-05-19,present,19:34:30,
36550,6027,69,2025-05-19,present,2:49:36,
36551,2364,69,2025-05-19,present,13:29:58,
36552,7146,69,2025-05-19,present,15:48:27,
36553,579,69,2025-05-19,late,13:20:48,
36554,6727,69,2025-05-19,absent,,
36555,2246,69,2025-05-19,present,8:08:49,
36556,3249,69,2025-05-19,absent,,
36557,2906,69,2025-05-19,present,11:40:56,
36558,664,69,2025-05-19,present,22:37:09,
36559,8747,69,2025-05-19,present,0:35:32,
36560,7851,69,2025-05-19,present,7:18:19,
36561,5254,69,2025-05-19,excused,,Пространство песенка командир ботинок деньги.
36562,9599,69,2025-05-19,absent,,
36563,526,69,2025-05-19,absent,,
36564,1212,69,2025-05-19,present,10:50:03,
36565,5315,69,2025-05-19,present,11:01:33,
36566,1121,69,2025-05-19,present,16:06:25,
36567,4262,69,2025-05-19,present,12:42:58,
36568,946,69,2025-05-19,present,5:24:04,
36569,9853,69,2025-05-19,present,13:22:04,
36570,38,69,2025-05-19,present,8:47:03,
36571,526,81,2025-03-11,present,4:46:23,
36572,7049,81,2025-03-11,present,7:24:02,
36573,4974,81,2025-03-11,present,10:38:01,
36574,8791,81,2025-03-11,absent,,
36575,5129,81,2025-03-11,present,1:30:27,
36576,4309,81,2025-03-11,present,4:03:58,
36577,4748,81,2025-03-11,present,0:52:04,
36578,6715,81,2025-03-11,present,18:13:59,
36579,966,81,2025-03-11,present,15:26:39,
36580,5315,81,2025-03-11,present,14:33:56,
36581,1416,81,2025-03-11,absent,,
36582,5263,81,2025-03-11,absent,,
36583,6415,81,2025-03-11,present,3:29:14,
36584,1309,81,2025-03-11,present,7:41:31,
36585,2397,81,2025-03-11,present,9:36:59,
36586,8070,81,2025-03-11,present,15:40:21,
36587,8393,81,2025-03-11,present,1:57:30,
36588,1885,81,2025-03-11,absent,,
36589,1976,81,2025-03-11,absent,,
36590,931,81,2025-03-11,present,12:38:40,
36591,8873,81,2025-03-11,absent,,
36592,8521,81,2025-03-11,absent,,
36593,6503,81,2025-03-11,present,20:27:59,
36594,1121,81,2025-03-11,present,13:45:47,
36595,9506,81,2025-03-11,present,2:54:08,
36596,2479,81,2025-03-11,present,19:41:09,
36597,9361,81,2025-03-11,present,17:01:15,
36598,8212,81,2025-03-11,present,15:31:24,
36599,1696,81,2025-03-11,present,6:43:41,
36600,5811,81,2025-03-11,excused,,Головка адвокат мягкий картинка кольцо запустить смертельный.
36601,3627,188,2024-11-18,present,4:52:56,
36602,3017,188,2024-11-18,present,11:29:29,
36603,7139,188,2024-11-18,present,1:07:27,
36604,5313,188,2024-11-18,present,2:07:38,
36605,2859,188,2024-11-18,present,14:21:12,
36606,2063,188,2024-11-18,excused,,Командир уничтожение магазин смеяться.
36607,2990,188,2024-11-18,present,17:31:01,
36608,2397,188,2024-11-18,present,4:37:51,
36609,8072,188,2024-11-18,present,0:42:39,
36610,1130,188,2024-11-18,present,6:25:28,
36611,8754,188,2024-11-18,absent,,
36612,7826,188,2024-11-18,present,3:17:31,
36613,6168,188,2024-11-18,present,13:17:46,
36614,2746,188,2024-11-18,present,2:06:49,
36615,38,188,2024-11-18,present,22:11:19,
36616,2260,188,2024-11-18,present,2:38:47,
36617,859,188,2024-11-18,present,8:06:25,
36618,4974,188,2024-11-18,present,2:02:35,
36619,5260,188,2024-11-18,excused,,Пропасть число монета миллиард витрина лететь покинуть.
36620,9520,188,2024-11-18,absent,,
36621,3556,188,2024-11-18,present,23:34:49,
36622,1778,188,2024-11-18,present,6:04:31,
36623,2437,188,2024-11-18,present,6:38:17,
36624,8626,188,2024-11-18,present,18:54:54,
36625,5263,188,2024-11-18,present,15:23:49,
36626,7154,188,2024-11-18,excused,,Упорно подземный адвокат что успокоиться сутки правый.
36627,1682,188,2024-11-18,present,22:07:21,
36628,5005,188,2024-11-18,present,7:33:31,
36629,3485,188,2024-11-18,present,1:38:40,
36630,7618,188,2024-11-18,present,10:35:46,
36631,5357,260,2025-04-23,absent,,
36632,1121,260,2025-04-23,absent,,
36633,337,260,2025-04-23,present,21:55:18,
36634,5864,260,2025-04-23,present,12:55:02,
36635,467,260,2025-04-23,present,21:43:40,
36636,8785,260,2025-04-23,present,12:40:50,
36637,2437,260,2025-04-23,present,17:27:02,
36638,8393,260,2025-04-23,present,3:42:27,
36639,6571,260,2025-04-23,present,21:55:27,
36640,6454,260,2025-04-23,present,10:17:41,
36641,7403,260,2025-04-23,absent,,
36642,176,260,2025-04-23,present,10:33:20,
36643,8626,260,2025-04-23,late,11:23:10,
36644,5162,260,2025-04-23,present,23:14:15,
36645,3575,260,2025-04-23,present,5:41:38,
36646,5986,260,2025-04-23,excused,,Жестокий способ парень рассуждение.
36647,6168,260,2025-04-23,present,0:02:18,
36648,5005,260,2025-04-23,absent,,
36649,1657,260,2025-04-23,present,18:25:16,
36650,5347,260,2025-04-23,absent,,
36651,7075,260,2025-04-23,present,21:19:25,
36652,6038,260,2025-04-23,present,17:00:27,
36653,6647,260,2025-04-23,present,16:19:59,
36654,5550,260,2025-04-23,absent,,
36655,8791,260,2025-04-23,present,0:12:33,
36656,931,260,2025-04-23,present,6:38:39,
36657,7161,260,2025-04-23,excused,,Кольцо налево еврейский трясти освобождение прелесть изба.
36658,965,260,2025-04-23,absent,,
36659,1885,260,2025-04-23,present,1:35:05,
36660,2508,260,2025-04-23,absent,,
36661,2437,299,2025-01-28,absent,,
36662,7403,299,2025-01-28,present,5:01:32,
36663,5254,299,2025-01-28,present,21:19:04,
36664,2508,299,2025-01-28,present,17:01:46,
36665,1120,299,2025-01-28,present,19:30:37,
36666,1657,299,2025-01-28,present,9:41:25,
36667,4862,299,2025-01-28,late,2:39:02,
36668,7620,299,2025-01-28,late,20:39:50,
36669,859,299,2025-01-28,absent,,
36670,1468,299,2025-01-28,late,3:02:54,
36671,4254,299,2025-01-28,present,12:08:43,
36672,5115,299,2025-01-28,present,2:33:55,
36673,5017,299,2025-01-28,absent,,
36674,2328,299,2025-01-28,late,0:44:13,
36675,8521,299,2025-01-28,present,6:14:52,
36676,965,299,2025-01-28,present,5:40:39,
36677,7631,299,2025-01-28,present,16:55:59,
36678,5532,299,2025-01-28,present,18:01:27,
36679,6139,299,2025-01-28,present,17:17:05,
36680,6796,299,2025-01-28,present,23:48:48,
36681,7025,299,2025-01-28,present,16:47:39,
36682,6795,299,2025-01-28,present,20:22:21,
36683,1309,299,2025-01-28,present,11:48:22,
36684,3482,299,2025-01-28,present,6:05:03,
36685,1851,299,2025-01-28,present,17:15:03,
36686,8754,299,2025-01-28,present,7:06:05,
36687,1402,299,2025-01-28,present,4:49:01,
36688,9599,299,2025-01-28,present,12:28:56,
36689,6168,299,2025-01-28,absent,,
36690,579,299,2025-01-28,present,13:15:39,
36691,9853,400,2025-01-09,present,20:20:01,
36692,6752,400,2025-01-09,present,22:38:15,
36693,2746,400,2025-01-09,present,3:35:38,
36694,6727,400,2025-01-09,present,20:15:35,
36695,6304,400,2025-01-09,present,1:48:32,
36696,4909,400,2025-01-09,excused,,Порода одиннадцать анализ разводить.
36697,2508,400,2025-01-09,present,23:44:32,
36698,3249,400,2025-01-09,present,8:33:00,
36699,931,400,2025-01-09,present,0:49:09,
36700,8917,400,2025-01-09,present,18:17:11,
36701,1682,400,2025-01-09,present,3:13:15,
36702,7161,400,2025-01-09,present,18:08:28,
36703,5263,400,2025-01-09,late,0:54:56,
36704,9599,400,2025-01-09,present,22:47:32,
36705,3485,400,2025-01-09,present,23:06:32,
36706,7867,400,2025-01-09,present,16:01:47,
36707,8096,400,2025-01-09,absent,,
36708,6715,400,2025-01-09,present,23:11:47,
36709,5357,400,2025-01-09,absent,,
36710,2437,400,2025-01-09,present,4:35:27,
36711,7025,400,2025-01-09,absent,,
36712,4899,400,2025-01-09,present,14:47:10,
36713,9520,400,2025-01-09,present,17:47:10,
36714,8934,400,2025-01-09,excused,,Беспомощный неудобно витрина.
36715,6469,400,2025-01-09,present,21:21:44,
36716,7620,400,2025-01-09,excused,,Аллея терапия виднеться жить триста пастух новый вообще.
36717,5315,400,2025-01-09,excused,,Ответить куча светило покидать механический.
36718,6571,400,2025-01-09,absent,,
36719,1212,400,2025-01-09,present,15:54:05,
36720,5068,400,2025-01-09,present,7:08:28,
36721,7688,479,2024-10-02,present,14:44:17,
36722,2075,479,2024-10-02,present,13:41:57,
36723,1621,479,2024-10-02,present,14:02:59,
36724,6262,479,2024-10-02,absent,,
36725,1468,479,2024-10-02,present,22:58:35,
36726,9599,479,2024-10-02,present,3:44:32,
36727,3131,479,2024-10-02,present,21:02:45,
36728,5162,479,2024-10-02,present,0:25:11,
36729,153,479,2024-10-02,present,10:53:40,
36730,5005,479,2024-10-02,absent,,
36731,6469,479,2024-10-02,present,18:42:10,
36732,8209,479,2024-10-02,present,12:20:12,
36733,2011,479,2024-10-02,present,8:24:07,
36734,4974,479,2024-10-02,present,19:45:05,
36735,5347,479,2024-10-02,present,20:39:29,
36736,2246,479,2024-10-02,present,17:07:31,
36737,4262,479,2024-10-02,present,12:16:14,
36738,7502,479,2024-10-02,absent,,
36739,9227,479,2024-10-02,present,1:53:59,
36740,9198,479,2024-10-02,present,18:15:26,
36741,6304,479,2024-10-02,present,6:36:15,
36742,2434,479,2024-10-02,present,0:49:38,
36743,4200,479,2024-10-02,present,16:01:54,
36744,7826,479,2024-10-02,present,2:46:24,
36745,1976,479,2024-10-02,present,10:13:12,
36746,6856,479,2024-10-02,absent,,
36747,6647,479,2024-10-02,present,1:57:27,
36748,579,479,2024-10-02,present,0:26:46,
36749,1778,479,2024-10-02,present,17:11:38,
36750,6715,479,2024-10-02,present,6:04:16,
36751,2906,484,2025-02-03,present,14:48:30,
36752,3482,484,2025-02-03,present,20:19:14,
36753,6856,484,2025-02-03,present,20:36:43,
36754,9599,484,2025-02-03,excused,,Налоговый неожиданный выразить песня трясти терапия.
36755,8863,484,2025-02-03,absent,,
36756,8393,484,2025-02-03,present,1:11:22,
36757,8747,484,2025-02-03,excused,,Сустав покидать мера актриса космос увеличиваться триста.
36758,5005,484,2025-02-03,present,17:10:52,
36759,7851,484,2025-02-03,present,22:04:26,
36760,6168,484,2025-02-03,present,18:55:20,
36761,8754,484,2025-02-03,present,11:26:42,
36762,2246,484,2025-02-03,present,23:01:14,
36763,7631,484,2025-02-03,present,3:12:55,
36764,1468,484,2025-02-03,present,10:56:39,
36765,9416,484,2025-02-03,excused,,Доставать инфекция наступать плод.
36766,3485,484,2025-02-03,present,3:36:03,
36767,6796,484,2025-02-03,present,5:14:22,
36768,8521,484,2025-02-03,absent,,
36769,3310,484,2025-02-03,present,11:04:21,
36770,8070,484,2025-02-03,present,21:37:22,
36771,6304,484,2025-02-03,present,21:24:06,
36772,176,484,2025-02-03,present,9:36:48,
36773,965,484,2025-02-03,present,16:52:17,
36774,5313,484,2025-02-03,absent,,
36775,8934,484,2025-02-03,absent,,
36776,1682,484,2025-02-03,present,3:09:20,
36777,5264,484,2025-02-03,excused,,Трубка поговорить промолчать поговорить.
36778,3627,484,2025-02-03,present,23:28:30,
36779,2011,484,2025-02-03,present,14:56:16,
36780,7139,484,2025-02-03,late,16:20:25,
36781,1696,491,2024-11-20,present,10:07:14,
36782,8626,491,2024-11-20,absent,,
36783,9593,491,2024-11-20,present,18:37:31,
36784,2262,491,2024-11-20,absent,,
36785,5260,491,2024-11-20,present,22:04:06,
36786,6304,491,2024-11-20,present,12:42:50,
36787,6027,491,2024-11-20,absent,,
36788,5347,491,2024-11-20,present,11:09:38,
36789,8096,491,2024-11-20,absent,,
36790,3027,491,2024-11-20,present,5:02:20,
36791,7851,491,2024-11-20,present,21:35:08,
36792,8393,491,2024-11-20,late,0:24:54,
36793,1309,491,2024-11-20,present,14:59:26,
36794,330,491,2024-11-20,late,3:51:21,
36795,8901,491,2024-11-20,absent,,
36796,5986,491,2024-11-20,present,19:43:40,
36797,2377,491,2024-11-20,present,11:25:20,
36798,931,491,2024-11-20,absent,,
36799,5811,491,2024-11-20,present,1:19:48,
36800,9416,491,2024-11-20,excused,,Дрогнуть плод неожиданный трясти вперед фонарик жидкий.
36801,6503,491,2024-11-20,present,18:18:02,
36802,337,491,2024-11-20,present,18:19:16,
36803,7139,491,2024-11-20,excused,,Ложиться угол холодно полевой печатать полевой помимо выкинуть.
36804,1416,491,2024-11-20,absent,,
36805,2639,491,2024-11-20,present,20:44:56,
36806,3017,491,2024-11-20,present,6:09:39,
36807,8072,491,2024-11-20,present,7:21:00,
36808,2656,491,2024-11-20,present,19:09:12,
36809,8070,491,2024-11-20,present,6:25:35,
36810,5315,491,2024-11-20,present,2:25:55,
36811,388,573,2024-12-23,present,12:25:05,
36812,5550,573,2024-12-23,present,7:44:32,
36813,2328,573,2024-12-23,late,2:28:22,
36814,3482,573,2024-12-23,absent,,
36815,7430,573,2024-12-23,present,5:52:40,
36816,7618,573,2024-12-23,present,2:16:30,
36817,467,573,2024-12-23,present,4:20:44,
36818,7154,573,2024-12-23,absent,,
36819,5068,573,2024-12-23,present,21:34:58,
36820,579,573,2024-12-23,present,16:26:56,
36821,6849,573,2024-12-23,absent,,
36822,2364,573,2024-12-23,present,5:01:40,
36823,2479,573,2024-12-23,present,21:29:03,
36824,9853,573,2024-12-23,late,18:58:09,
36825,7688,573,2024-12-23,present,14:23:13,
36826,7025,573,2024-12-23,present,16:51:28,
36827,8491,573,2024-12-23,absent,,
36828,7826,573,2024-12-23,present,20:42:33,
36829,6262,573,2024-12-23,present,12:11:43,
36830,7160,573,2024-12-23,present,9:58:25,
36831,9995,573,2024-12-23,present,13:04:46,
36832,6038,573,2024-12-23,excused,,Наступать факультет табак горький танцевать мусор.
36833,4899,573,2024-12-23,present,6:02:00,
36834,899,573,2024-12-23,present,16:51:34,
36835,931,573,2024-12-23,absent,,
36836,6785,573,2024-12-23,present,3:10:53,
36837,5532,573,2024-12-23,present,15:52:00,
36838,1255,573,2024-12-23,absent,,
36839,5162,573,2024-12-23,present,12:20:34,
36840,8070,573,2024-12-23,present,0:54:51,
36841,7146,607,2025-05-20,present,2:55:50,
36842,7826,607,2025-05-20,present,19:54:19,
36843,7620,607,2025-05-20,present,5:50:58,
36844,5347,607,2025-05-20,present,13:47:53,
36845,153,607,2025-05-20,late,9:30:40,
36846,5550,607,2025-05-20,present,17:49:07,
36847,8651,607,2025-05-20,absent,,
36848,1778,607,2025-05-20,present,14:03:26,
36849,7618,607,2025-05-20,present,2:44:25,
36850,6454,607,2025-05-20,present,9:48:41,
36851,4309,607,2025-05-20,excused,,Проход один спорт какой функция покинуть освобождение порядок.
36852,8917,607,2025-05-20,excused,,Расстегнуть запустить мотоцикл степь эпоха функция.
36853,3017,607,2025-05-20,present,18:33:01,
36854,8138,607,2025-05-20,present,22:27:11,
36855,6796,607,2025-05-20,absent,,
36856,7049,607,2025-05-20,present,6:18:09,
36857,9227,607,2025-05-20,present,18:13:05,
36858,4899,607,2025-05-20,present,21:15:44,
36859,7333,607,2025-05-20,present,6:33:47,
